MONTH,DAY_OF_MONTH,DAY_OF_WEEK,day_of_week_c,FLIGHT_DATE,MARKETING_CARRIER_CODE,MARKETING_FLIGHT_NUMBER,AIRCRAFT_TAIL_NUMBER,ORIGIN_AIRPORT_CODE,ORIGIN_CITY_NAME,ORIGIN_STATE_CODE,ORIGIN_STATE_NAME,DEST_AIRPORT_CODE,DEST_CITY_NAME,DEST_STATE_CODE,DEST_STATE_NAME,SCHEDULED_DEP_TIME,SCHEDULED_DEP_HOUR,ACTUAL_DEP_TIME,ACTUAL_DEP_HOUR,DEP_DELAY,DEP_DELAY_15_MIN,DEP_DELAY_GROUP,ORIGIN_TAXI_TIME,DEP_TAKEOFF_TIME,ARR_LANDING_TIME,DEST_TAXI_TIME,SCHEDULED_ARR_TIME,SCHEDULED_ARR_HOUR,ACTUAL_ARR_TIME,ACTUAL_ARR_HOUR,ARR_DELAY,ARR_DELAY_15_MIN,ARR_DELAY_GROUP,CANCELLED,cancelled_c,CANCELLATION_REASON,SCHEDULED_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,IN_AIR_DURATION,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1,3,Wed,2020-01-01,WN,1798,N8324A,SFO,"San Francisco, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1315,13,1311,13,-4,Less than 15,0-15 min early,32,1343,1639,6,1655,16,1645,16,-10,Less than 15,0-15 min early,0,No,Not Cancelled,160,154,116,967,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1813,N473WN,SFO,"San Francisco, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1005,10,1015,10,10,Less than 15,0-15 min late,14,1029,1325,8,1335,13,1333,13,-2,Less than 15,0-15 min early,0,No,Not Cancelled,150,138,116,967,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3808,N288WN,SFO,"San Francisco, CA",CA,California,DEN,"Denver, CO",CO,Colorado,555,5,551,5,-4,Less than 15,0-15 min early,9,600,904,5,935,9,909,9,-26,Less than 15,15-30 min early,0,No,Not Cancelled,160,138,124,967,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4905,N426WN,SFO,"San Francisco, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1900,19,1923,19,23,Greater than 15,15-30 min late,22,1945,2248,7,2220,22,2255,22,35,Greater than 15,30-45 min late,0,No,Not Cancelled,140,152,123,967,1000-1250 miles,13,0,12,0,10
1,1,3,Wed,2020-01-01,WN,4975,N229WN,SFO,"San Francisco, CA",CA,California,DEN,"Denver, CO",CO,Colorado,730,7,724,7,-6,Less than 15,0-15 min early,19,743,1045,4,1100,11,1049,10,-11,Less than 15,0-15 min early,0,No,Not Cancelled,150,145,122,967,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6189,N926WN,SFO,"San Francisco, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1500,15,1513,15,13,Less than 15,0-15 min late,10,1523,1823,6,1830,18,1829,18,-1,Less than 15,0-15 min early,0,No,Not Cancelled,150,136,120,967,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2352,N483WN,SFO,"San Francisco, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1135,11,1130,11,-5,Less than 15,0-15 min early,25,1155,1257,3,1315,13,1300,13,-15,Less than 15,0-15 min early,0,No,Not Cancelled,100,90,62,414,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4908,N8652B,SFO,"San Francisco, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1655,16,1648,16,-7,Less than 15,0-15 min early,8,1656,1758,3,1825,18,1801,18,-24,Less than 15,15-30 min early,0,No,Not Cancelled,90,73,62,414,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4961,N7828A,SFO,"San Francisco, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1440,14,1450,14,10,Less than 15,0-15 min late,9,1459,1602,7,1620,16,1609,16,-11,Less than 15,0-15 min early,0,No,Not Cancelled,100,79,63,414,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5408,N7729A,SFO,"San Francisco, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,830,8,825,8,-5,Less than 15,0-15 min early,11,836,936,4,1015,10,940,9,-35,Less than 15,30-45 min early,0,No,Not Cancelled,105,75,60,414,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5888,N951WN,SFO,"San Francisco, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2020,20,2125,21,65,Greater than 15,60-75 min late,9,2134,2234,14,2145,21,2248,22,63,Greater than 15,60-75 min late,0,No,Not Cancelled,85,83,60,414,500-750 miles,0,0,0,0,63
1,1,3,Wed,2020-01-01,WN,1879,N7733B,SFO,"San Francisco, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1815,18,1819,18,4,Less than 15,0-15 min late,16,1835,1927,19,1945,19,1946,19,1,Less than 15,0-15 min late,0,No,Not Cancelled,90,87,52,337,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3441,N7733B,SFO,"San Francisco, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1400,14,1355,13,-5,Less than 15,0-15 min early,9,1404,1454,4,1530,15,1458,14,-32,Less than 15,30-45 min early,0,No,Not Cancelled,90,63,50,337,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3576,N243WN,SFO,"San Francisco, CA",CA,California,LAX,"Los Angeles, CA",CA,California,720,7,735,7,15,Greater than 15,15-30 min late,12,747,837,5,850,8,842,8,-8,Less than 15,0-15 min early,0,No,Not Cancelled,90,67,50,337,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4964,N7733B,SFO,"San Francisco, CA",CA,California,LAX,"Los Angeles, CA",CA,California,930,9,925,9,-5,Less than 15,0-15 min early,25,950,1043,4,1105,11,1047,10,-18,Less than 15,15-30 min early,0,No,Not Cancelled,95,82,53,337,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4971,N292WN,SFO,"San Francisco, CA",CA,California,LAX,"Los Angeles, CA",CA,California,2155,21,2348,23,113,Greater than 15,105-120 min late,9,2357,45,3,2320,23,48,0,88,Greater than 15,75-90 min late,0,No,Not Cancelled,85,60,48,337,500-750 miles,1,0,0,0,87
1,1,3,Wed,2020-01-01,WN,4987,N243WN,SFO,"San Francisco, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1140,11,1135,11,-5,Less than 15,0-15 min early,25,1200,1250,5,1320,13,1255,12,-25,Less than 15,15-30 min early,0,No,Not Cancelled,100,80,50,337,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4993,N243WN,SFO,"San Francisco, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1605,16,1604,16,-1,Less than 15,0-15 min early,19,1623,1716,5,1735,17,1721,17,-14,Less than 15,0-15 min early,0,No,Not Cancelled,90,77,53,337,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4994,N243WN,SFO,"San Francisco, CA",CA,California,LAX,"Los Angeles, CA",CA,California,2020,20,2035,20,15,Greater than 15,15-30 min late,13,2048,2136,17,2150,21,2153,21,3,Less than 15,0-15 min late,0,No,Not Cancelled,90,78,48,337,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4911,N8511K,SFO,"San Francisco, CA",CA,California,MDW,"Chicago, IL",IL,Illinois,640,6,639,6,-1,Less than 15,0-15 min early,13,652,1231,3,1245,12,1234,12,-11,Less than 15,0-15 min early,0,No,Not Cancelled,245,235,219,1855,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1817,N796SW,SFO,"San Francisco, CA",CA,California,ONT,"Ontario, CA",CA,California,1325,13,1405,14,40,Greater than 15,30-45 min late,22,1427,1518,4,1455,14,1522,15,27,Greater than 15,15-30 min late,0,No,Not Cancelled,90,77,51,363,500-750 miles,5,0,0,0,22
1,1,3,Wed,2020-01-01,WN,5828,N7726A,SFO,"San Francisco, CA",CA,California,ONT,"Ontario, CA",CA,California,710,7,706,7,-4,Less than 15,0-15 min early,9,715,807,4,840,8,811,8,-29,Less than 15,15-30 min early,0,No,Not Cancelled,90,65,52,363,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6215,N8537Z,SFO,"San Francisco, CA",CA,California,ONT,"Ontario, CA",CA,California,915,9,909,9,-6,Less than 15,0-15 min early,16,925,1016,4,1045,10,1020,10,-25,Less than 15,15-30 min early,0,No,Not Cancelled,90,71,51,363,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4972,N260WN,SFO,"San Francisco, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1440,14,1439,14,-1,Less than 15,0-15 min early,11,1450,1714,5,1735,17,1719,17,-16,Less than 15,15-30 min early,0,No,Not Cancelled,115,100,84,651,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5071,N500WR,SFO,"San Francisco, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,1955,19,2009,20,14,Less than 15,0-15 min late,26,2035,2259,5,2250,22,2304,23,14,Less than 15,0-15 min late,0,No,Not Cancelled,115,115,84,651,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6427,N554WN,SFO,"San Francisco, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,815,8,812,8,-3,Less than 15,0-15 min early,7,819,1044,6,1115,11,1050,10,-25,Less than 15,15-30 min early,0,No,Not Cancelled,120,98,85,651,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6602,N8510E,SFO,"San Francisco, CA",CA,California,PHX,"Phoenix, AZ",AZ,Arizona,2100,21,2058,20,-2,Less than 15,0-15 min early,13,2111,2336,6,2355,23,2342,23,-13,Less than 15,0-15 min early,0,No,Not Cancelled,115,104,85,651,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1528,N730SW,SFO,"San Francisco, CA",CA,California,SAN,"San Diego, CA",CA,California,1035,10,1048,10,13,Less than 15,0-15 min late,22,1110,1211,2,1205,12,1213,12,8,Less than 15,0-15 min late,0,No,Not Cancelled,90,85,61,447,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3969,N730SW,SFO,"San Francisco, CA",CA,California,SAN,"San Diego, CA",CA,California,1505,15,1524,15,19,Greater than 15,15-30 min late,21,1545,1648,2,1640,16,1650,16,10,Less than 15,0-15 min late,0,No,Not Cancelled,95,86,63,447,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4060,N7857B,SFO,"San Francisco, CA",CA,California,SAN,"San Diego, CA",CA,California,1335,13,1345,13,10,Less than 15,0-15 min late,16,1401,1504,3,1510,15,1507,15,-3,Less than 15,0-15 min early,0,No,Not Cancelled,95,82,63,447,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5476,N730SW,SFO,"San Francisco, CA",CA,California,SAN,"San Diego, CA",CA,California,1935,19,1957,19,22,Greater than 15,15-30 min late,21,2018,2122,4,2105,21,2126,21,21,Greater than 15,15-30 min late,0,No,Not Cancelled,90,89,64,447,500-750 miles,10,0,0,0,11
1,1,3,Wed,2020-01-01,WN,5498,N429WN,SFO,"San Francisco, CA",CA,California,SAN,"San Diego, CA",CA,California,2135,21,2334,23,119,Greater than 15,105-120 min late,13,2347,44,4,2300,23,48,0,108,Greater than 15,105-120 min late,0,No,Not Cancelled,85,74,57,447,500-750 miles,25,0,0,0,83
1,1,3,Wed,2020-01-01,WN,5594,N7857B,SFO,"San Francisco, CA",CA,California,SAN,"San Diego, CA",CA,California,855,8,851,8,-4,Less than 15,0-15 min early,21,912,1014,2,1035,10,1016,10,-19,Less than 15,15-30 min early,0,No,Not Cancelled,100,85,62,447,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5644,N7857B,SFO,"San Francisco, CA",CA,California,SAN,"San Diego, CA",CA,California,1805,18,1807,18,2,Less than 15,0-15 min late,24,1831,1938,4,1940,19,1942,19,2,Less than 15,0-15 min late,0,No,Not Cancelled,95,95,67,447,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3577,N8536Z,SFO,"San Francisco, CA",CA,California,STL,"St. Louis, MO",MO,Missouri,1150,11,1150,11,0,Less than 15,0-15 min late,36,1226,1738,2,1745,17,1740,17,-5,Less than 15,0-15 min early,0,No,Not Cancelled,235,230,192,1735,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5835,N733SA,SJC,"San Jose, CA",CA,California,ABQ,"Albuquerque, NM",NM,New Mexico,1330,13,1336,13,6,Less than 15,0-15 min late,9,1345,1637,3,1645,16,1640,16,-5,Less than 15,0-15 min early,0,No,Not Cancelled,135,124,112,870,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2113,N558WN,SJC,"San Jose, CA",CA,California,AUS,"Austin, TX",TX,Texas,1740,17,1812,18,32,Greater than 15,30-45 min late,7,1819,2312,6,2250,22,2318,23,28,Greater than 15,15-30 min late,0,No,Not Cancelled,190,186,173,1476,1500-1750 miles,7,0,0,0,21
1,1,3,Wed,2020-01-01,WN,5444,N8318F,SJC,"San Jose, CA",CA,California,AUS,"Austin, TX",TX,Texas,650,6,646,6,-4,Less than 15,0-15 min early,14,700,1157,4,1210,12,1201,12,-9,Less than 15,0-15 min early,0,No,Not Cancelled,200,195,177,1476,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6727,N8308K,SJC,"San Jose, CA",CA,California,AUS,"Austin, TX",TX,Texas,1125,11,1133,11,8,Less than 15,0-15 min late,9,1142,1638,13,1645,16,1651,16,6,Less than 15,0-15 min late,0,No,Not Cancelled,200,198,176,1476,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2034,N253WN,SJC,"San Jose, CA",CA,California,BNA,"Nashville, TN",TN,Tennessee,1315,13,1317,13,2,Less than 15,0-15 min late,7,1324,1853,4,1920,19,1857,18,-23,Less than 15,15-30 min early,0,No,Not Cancelled,245,220,209,1947,2000-2250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5162,N968WN,SJC,"San Jose, CA",CA,California,BOI,"Boise, ID",ID,Idaho,1110,11,1115,11,5,Less than 15,0-15 min late,9,1124,1347,4,1345,13,1351,13,6,Less than 15,0-15 min late,0,No,Not Cancelled,95,96,83,523,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5333,N465WN,SJC,"San Jose, CA",CA,California,BOI,"Boise, ID",ID,Idaho,1545,15,1545,15,0,Less than 15,0-15 min late,12,1557,1827,2,1825,18,1829,18,4,Less than 15,0-15 min late,0,No,Not Cancelled,100,104,90,523,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2114,N938WN,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,1440,14,1439,14,-1,Less than 15,0-15 min early,8,1447,1530,1,1545,15,1531,15,-14,Less than 15,0-15 min early,0,No,Not Cancelled,65,52,43,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3537,N923WN,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,840,8,839,8,-1,Less than 15,0-15 min early,9,848,931,2,945,9,933,9,-12,Less than 15,0-15 min early,0,No,Not Cancelled,65,54,43,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4070,N900WN,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,1940,19,1939,19,-1,Less than 15,0-15 min early,10,1949,2031,18,2045,20,2049,20,4,Less than 15,0-15 min late,0,No,Not Cancelled,65,70,42,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4653,N299WN,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,655,6,648,6,-7,Less than 15,0-15 min early,15,703,751,2,800,8,753,7,-7,Less than 15,0-15 min early,0,No,Not Cancelled,65,65,48,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4801,N8552Z,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,1350,13,1348,13,-2,Less than 15,0-15 min early,13,1401,1443,2,1455,14,1445,14,-10,Less than 15,0-15 min early,0,No,Not Cancelled,65,57,42,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5070,N8627B,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,1530,15,1530,15,0,Less than 15,0-15 min late,11,1541,1624,1,1635,16,1625,16,-10,Less than 15,0-15 min early,0,No,Not Cancelled,65,55,43,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5129,N295WN,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,940,9,941,9,1,Less than 15,0-15 min late,13,954,1040,2,1050,10,1042,10,-8,Less than 15,0-15 min early,0,No,Not Cancelled,70,61,46,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5246,N7853B,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,2045,20,2048,20,3,Less than 15,0-15 min late,9,2057,2140,2,2145,21,2142,21,-3,Less than 15,0-15 min early,0,No,Not Cancelled,60,54,43,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5353,N484WN,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,1150,11,1155,11,5,Less than 15,0-15 min late,10,1205,1247,1,1300,13,1248,12,-12,Less than 15,0-15 min early,0,No,Not Cancelled,70,53,42,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6125,N8675A,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,1850,18,1851,18,1,Less than 15,0-15 min late,7,1858,1943,5,1955,19,1948,19,-7,Less than 15,0-15 min early,0,No,Not Cancelled,65,57,45,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6164,N413WN,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,1655,16,1652,16,-3,Less than 15,0-15 min early,8,1700,1745,2,1755,17,1747,17,-8,Less than 15,0-15 min early,0,No,Not Cancelled,60,55,45,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6353,N777QC,SJC,"San Jose, CA",CA,California,BUR,"Burbank, CA",CA,California,1755,17,1752,17,-3,Less than 15,0-15 min early,9,1801,1844,2,1905,19,1846,18,-19,Less than 15,15-30 min early,0,No,Not Cancelled,70,54,43,296,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6238,N7829B,SJC,"San Jose, CA",CA,California,BWI,"Baltimore, MD",MD,Maryland,1205,12,1211,12,6,Less than 15,0-15 min late,11,1222,1953,3,2015,20,1956,19,-19,Less than 15,15-30 min early,0,No,Not Cancelled,310,285,271,2439,2500-2750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5036,N8512U,SJC,"San Jose, CA",CA,California,DAL,"Dallas, TX",TX,Texas,1435,14,1449,14,14,Less than 15,0-15 min late,9,1458,1956,2,1955,19,1958,19,3,Less than 15,0-15 min late,0,No,Not Cancelled,200,189,178,1450,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5379,N8638A,SJC,"San Jose, CA",CA,California,DAL,"Dallas, TX",TX,Texas,1735,17,1732,17,-3,Less than 15,0-15 min early,9,1741,2236,3,2250,22,2239,22,-11,Less than 15,0-15 min early,0,No,Not Cancelled,195,187,175,1450,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6770,N8629A,SJC,"San Jose, CA",CA,California,DAL,"Dallas, TX",TX,Texas,645,6,642,6,-3,Less than 15,0-15 min early,12,654,1157,4,1210,12,1201,12,-9,Less than 15,0-15 min early,0,No,Not Cancelled,205,199,183,1450,1500-1750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1822,N8615E,SJC,"San Jose, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1305,13,1302,13,-3,Less than 15,0-15 min early,11,1313,1614,12,1635,16,1626,16,-9,Less than 15,0-15 min early,0,No,Not Cancelled,150,144,121,948,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5075,N8630B,SJC,"San Jose, CA",CA,California,DEN,"Denver, CO",CO,Colorado,640,6,641,6,1,Less than 15,0-15 min late,11,652,953,8,1010,10,1001,10,-9,Less than 15,0-15 min early,0,No,Not Cancelled,150,140,121,948,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5814,N278WN,SJC,"San Jose, CA",CA,California,DEN,"Denver, CO",CO,Colorado,1020,10,1021,10,1,Less than 15,0-15 min late,9,1030,1328,6,1350,13,1334,13,-16,Less than 15,15-30 min early,0,No,Not Cancelled,150,133,118,948,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6327,N796SW,SJC,"San Jose, CA",CA,California,DEN,"Denver, CO",CO,Colorado,2150,21,2145,21,-5,Less than 15,0-15 min early,7,2152,50,5,115,1,55,0,-20,Less than 15,15-30 min early,0,No,Not Cancelled,145,130,118,948,1000-1250 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2045,N477WN,SJC,"San Jose, CA",CA,California,GEG,"Spokane, WA",WA,Washington,1430,14,1430,14,0,Less than 15,0-15 min late,8,1438,1642,4,1635,16,1646,16,11,Less than 15,0-15 min late,0,No,Not Cancelled,125,136,124,742,750-1000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,1454,N8316H,SJC,"San Jose, CA",CA,California,HNL,"Honolulu, HI",HI,Hawaii,1045,10,1041,10,-4,Less than 15,0-15 min early,18,1059,1353,4,1440,14,1357,13,-43,Less than 15,30-45 min early,0,No,Not Cancelled,355,316,294,2417,2500-2750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5512,N8531Q,SJC,"San Jose, CA",CA,California,HOU,"Houston, TX",TX,Texas,1300,13,1310,13,10,Less than 15,0-15 min late,10,1320,1834,3,1835,18,1837,18,2,Less than 15,0-15 min late,0,No,Not Cancelled,215,207,194,1621,1750-2000 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2021,N7883A,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2110,21,2100,21,-10,Less than 15,0-15 min early,9,2109,2205,7,2230,22,2212,22,-18,Less than 15,15-30 min early,0,No,Not Cancelled,80,72,56,386,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3657,N210WN,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1205,12,1207,12,2,Less than 15,0-15 min late,9,1216,1312,3,1325,13,1315,13,-10,Less than 15,0-15 min early,0,No,Not Cancelled,80,68,56,386,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3689,N401WN,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1010,10,1005,10,-5,Less than 15,0-15 min early,7,1012,1109,6,1135,11,1115,11,-20,Less than 15,15-30 min early,0,No,Not Cancelled,85,70,57,386,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3719,N941WN,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1830,18,1922,19,52,Greater than 15,45-60 min late,11,1933,2029,8,1950,19,2037,20,47,Greater than 15,45-60 min late,0,No,Not Cancelled,80,75,56,386,500-750 miles,0,0,0,0,47
1,1,3,Wed,2020-01-01,WN,3856,N492WN,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2020,20,2022,20,2,Less than 15,0-15 min late,10,2032,2129,10,2145,21,2139,21,-6,Less than 15,0-15 min early,0,No,Not Cancelled,85,77,57,386,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5156,N7738A,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,700,7,657,6,-3,Less than 15,0-15 min early,10,707,803,3,825,8,806,8,-19,Less than 15,15-30 min early,0,No,Not Cancelled,85,69,56,386,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5278,N787SA,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,905,9,904,9,-1,Less than 15,0-15 min early,8,912,1010,5,1030,10,1015,10,-15,Less than 15,0-15 min early,0,No,Not Cancelled,85,71,58,386,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5528,N718SW,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,1610,16,1619,16,9,Less than 15,0-15 min late,11,1630,1728,3,1730,17,1731,17,1,Less than 15,0-15 min late,0,No,Not Cancelled,80,72,58,386,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6073,N7731A,SJC,"San Jose, CA",CA,California,LAS,"Las Vegas, NV",NV,Nevada,2205,22,2159,21,-6,Less than 15,0-15 min early,7,2206,2304,4,2320,23,2308,23,-12,Less than 15,0-15 min early,0,No,Not Cancelled,75,69,58,386,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,2068,N298WN,SJC,"San Jose, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1545,15,1541,15,-4,Less than 15,0-15 min early,12,1553,1641,5,1700,17,1646,16,-14,Less than 15,0-15 min early,0,No,Not Cancelled,75,65,48,308,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,3583,N8694E,SJC,"San Jose, CA",CA,California,LAX,"Los Angeles, CA",CA,California,2105,21,2118,21,13,Less than 15,0-15 min late,7,2125,2210,6,2220,22,2216,22,-4,Less than 15,0-15 min early,0,No,Not Cancelled,75,58,45,308,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,4494,N8552Z,SJC,"San Jose, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1740,17,1736,17,-4,Less than 15,0-15 min early,9,1745,1831,4,1900,19,1835,18,-25,Less than 15,15-30 min early,0,No,Not Cancelled,80,59,46,308,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5035,N500WR,SJC,"San Jose, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1105,11,1115,11,10,Less than 15,0-15 min late,10,1125,1216,7,1225,12,1223,12,-2,Less than 15,0-15 min early,0,No,Not Cancelled,80,68,51,308,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5671,N8670A,SJC,"San Jose, CA",CA,California,LAX,"Los Angeles, CA",CA,California,950,9,1012,10,22,Greater than 15,15-30 min late,7,1019,1105,10,1110,11,1115,11,5,Less than 15,0-15 min late,0,No,Not Cancelled,80,63,46,308,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,5966,N7735A,SJC,"San Jose, CA",CA,California,LAX,"Los Angeles, CA",CA,California,2235,22,2226,22,-9,Less than 15,0-15 min early,8,2234,2320,6,2345,23,2326,23,-19,Less than 15,15-30 min early,0,No,Not Cancelled,70,60,46,308,500-750 miles,0,0,0,0,0
1,1,3,Wed,2020-01-01,WN,6349,N7825A,SJC,"San Jose, CA",CA,California,LAX,"Los Angeles, CA",CA,California,1945,19,1945,19,0,Less than 15,0-15 min late,12,1957,2045,5,2105,21,2050,20,-15,Less than 15,0-15 min early,0,No,Not Cancelled,80,65,48,308,500-750 miles,0,0,0,0,0
